invoice_no,invoice_date,customer_key,country_id,is_cancelled
557309,2011-06-19 15:15:00,1126,37,False
557310,2011-06-19 15:33:00,569,37,False
557311,2011-06-19 15:36:00,2934,37,False
557312,2011-06-19 15:47:00,824,37,False
557313,2011-06-19 15:56:00,2513,37,False
557314,2011-06-19 15:59:00,1818,32,False
557315,2011-06-19 16:02:00,612,37,False
557316,2011-06-19 16:04:00,2935,37,False
557317,2011-06-19 16:07:00,2936,37,False
557318,2011-06-19 16:11:00,69,11,False
557319,2011-06-20 08:23:00,2937,37,False
557320,2011-06-20 08:50:00,703,37,False
557321,2011-06-20 08:50:00,703,37,False
557322,2011-06-20 09:04:00,2938,6,False
557323,2011-06-20 09:35:00,33,37,False
557324,2011-06-20 09:41:00,33,37,False
557325,2011-06-20 09:44:00,6,37,False
557326,2011-06-20 09:50:00,1466,37,False
557327,2011-06-20 09:50:00,1466,37,False
557328,2011-06-20 09:53:00,912,25,False
557329,2011-06-20 10:13:00,344,37,False
557330,2011-06-20 10:20:00,1898,37,False
557331,2011-06-20 10:21:00,1898,37,False
557332,2011-06-20 10:21:00,1898,37,False
557333,2011-06-20 10:25:00,2579,37,False
557349,2011-06-20 10:34:00,541,37,False
557350,2011-06-20 10:41:00,830,37,False
557351,2011-06-20 10:42:00,830,37,False
557377,2011-06-20 11:00:00,225,11,False
557389,2011-06-20 11:03:00,2939,37,False
557390,2011-06-20 11:12:00,33,37,False
557397,2011-06-20 11:23:00,44,37,False
557406,2011-06-20 11:30:00,2940,37,False
557407,2011-06-20 11:33:00,1321,37,False
557409,2011-06-20 11:34:00,2076,37,False
557410,2011-06-20 11:36:00,1321,37,False
557412,2011-06-20 11:38:00,33,37,False
557414,2011-06-20 11:42:00,2941,37,False
557415,2011-06-20 11:48:00,33,37,False
557416,2011-06-20 11:49:00,8,37,False
557417,2011-06-20 11:51:00,33,37,False
557426,2011-06-20 12:06:00,2942,37,False
557427,2011-06-20 12:14:00,563,10,False
557428,2011-06-20 12:24:00,560,37,False
557429,2011-06-20 12:26:00,560,37,False
557430,2011-06-20 12:27:00,234,37,False
557431,2011-06-20 12:37:00,873,37,False
557442,2011-06-20 12:53:00,2943,37,False
557464,2011-06-20 13:06:00,356,37,False
557466,2011-06-20 13:08:00,1273,15,False
557468,2011-06-20 13:14:00,486,37,False
557469,2011-06-20 13:18:00,2944,37,False
557470,2011-06-20 13:21:00,190,37,False
557471,2011-06-20 13:27:00,2945,37,False
557472,2011-06-20 13:27:00,2946,26,False
557473,2011-06-20 13:28:00,330,37,False
557474,2011-06-20 13:29:00,2946,26,False
557476,2011-06-20 13:41:00,863,37,False
557477,2011-06-20 13:44:00,863,37,False
557480,2011-06-20 14:10:00,33,37,False
557481,2011-06-20 14:11:00,33,37,False
557482,2011-06-20 14:11:00,33,37,False
557483,2011-06-20 14:17:00,1074,14,False
557484,2011-06-20 14:36:00,464,37,False
557485,2011-06-20 14:38:00,249,37,False
557486,2011-06-20 14:42:00,33,37,False
557488,2011-06-20 14:48:00,517,37,False
557489,2011-06-20 14:58:00,1127,14,False
557490,2011-06-20 15:06:00,475,37,False
557491,2011-06-20 15:08:00,33,37,False
557492,2011-06-20 15:08:00,1548,37,False
557493,2011-06-20 15:18:00,33,37,False
557494,2011-06-20 15:19:00,33,37,False
557495,2011-06-20 15:19:00,33,37,False
557496,2011-06-20 15:19:00,33,37,False
557497,2011-06-20 15:20:00,33,37,False
557498,2011-06-20 15:22:00,176,37,False
557499,2011-06-20 15:25:00,2597,38,False
557500,2011-06-20 15:27:00,33,37,False
557501,2011-06-20 15:27:00,33,37,False
557502,2011-06-20 15:32:00,33,37,False
557503,2011-06-20 15:47:00,271,37,False
557504,2011-06-20 15:48:00,271,37,False
557509,2011-06-20 16:18:00,2947,37,False
557510,2011-06-20 16:19:00,2446,37,False
557511,2011-06-20 16:27:00,33,37,False
557513,2011-06-20 16:53:00,2934,37,False
557514,2011-06-20 16:58:00,373,37,False
557517,2011-06-20 17:09:00,1940,37,False
557518,2011-06-20 17:14:00,2948,37,False
557523,2011-06-21 08:27:00,176,37,False
557524,2011-06-21 09:18:00,50,37,False
557525,2011-06-21 09:26:00,1883,25,False
557526,2011-06-21 09:30:00,2588,37,False
557527,2011-06-21 09:44:00,111,37,False
557528,2011-06-21 09:49:00,2949,37,False
557529,2011-06-21 09:58:00,1078,37,False
557560,2011-06-21 10:37:00,614,37,False
557568,2011-06-21 10:40:00,773,37,False
557569,2011-06-21 10:46:00,353,15,False
557570,2011-06-21 10:48:00,682,37,False
557571,2011-06-21 10:53:00,2950,37,False
557572,2011-06-21 10:55:00,165,37,False
557573,2011-06-21 10:56:00,165,37,False
557577,2011-06-21 11:02:00,95,37,False
557583,2011-06-21 11:07:00,1366,37,False
557595,2011-06-21 11:19:00,2951,37,False
557596,2011-06-21 11:33:00,33,37,False
557597,2011-06-21 11:33:00,33,37,False
557598,2011-06-21 11:33:00,373,37,False
557599,2011-06-21 11:34:00,33,37,False
557600,2011-06-21 11:35:00,33,37,False
557601,2011-06-21 11:47:00,2952,37,False
557602,2011-06-21 11:57:00,2001,37,False
557603,2011-06-21 12:02:00,2953,37,False
557604,2011-06-21 12:03:00,345,37,False
557605,2011-06-21 12:06:00,69,11,False
557610,2011-06-21 12:09:00,33,37,False
557611,2011-06-21 12:35:00,2954,37,False
557612,2011-06-21 12:40:00,1410,37,False
557613,2011-06-21 13:12:00,33,37,False
557614,2011-06-21 13:22:00,1666,37,False
557615,2011-06-21 13:24:00,425,37,False
557616,2011-06-21 13:25:00,2955,37,False
557617,2011-06-21 13:37:00,641,37,False
557618,2011-06-21 13:38:00,2956,37,False
557619,2011-06-21 13:58:00,187,37,False
557620,2011-06-21 13:58:00,2039,37,False
557621,2011-06-21 14:00:00,2957,26,False
557622,2011-06-21 14:15:00,2958,37,False
557623,2011-06-21 14:15:00,425,37,False
557625,2011-06-21 14:23:00,724,37,False
557626,2011-06-21 14:29:00,1133,37,False
557627,2011-06-21 14:30:00,3,14,False
557628,2011-06-21 14:31:00,9,37,False
557630,2011-06-21 14:53:00,750,37,False
557631,2011-06-21 15:01:00,91,37,False
557632,2011-06-21 15:07:00,13,37,False
557633,2011-06-21 15:13:00,1009,37,False
557634,2011-06-21 15:24:00,2959,37,False
557635,2011-06-21 15:27:00,50,37,False
557636,2011-06-21 15:41:00,71,37,False
557639,2011-06-21 16:13:00,1766,37,False
557640,2011-06-21 16:24:00,33,37,False
557641,2011-06-21 16:35:00,33,37,False
557642,2011-06-21 16:35:00,33,37,False
557643,2011-06-21 16:36:00,33,37,False
557644,2011-06-21 17:06:00,33,37,False
557645,2011-06-21 17:08:00,33,37,False
557662,2011-06-21 17:51:00,1728,37,False
557667,2011-06-22 08:30:00,1189,37,False
557668,2011-06-22 09:02:00,2833,24,False
557669,2011-06-22 09:43:00,2647,14,False
557670,2011-06-22 10:11:00,2961,21,False
557671,2011-06-22 10:11:00,2962,37,False
557672,2011-06-22 10:13:00,2963,37,False
557673,2011-06-22 10:15:00,2200,37,False
557674,2011-06-22 10:19:00,317,37,False
557675,2011-06-22 10:27:00,1256,17,False
557676,2011-06-22 10:28:00,2736,37,False
557681,2011-06-22 10:31:00,2670,37,False
557734,2011-06-22 11:20:00,2590,14,False
557735,2011-06-22 11:30:00,1955,37,False
557736,2011-06-22 11:35:00,2964,37,False
557739,2011-06-22 11:43:00,2965,37,False
557742,2011-06-22 11:46:00,69,11,False
557743,2011-06-22 11:59:00,1632,37,False
557744,2011-06-22 12:09:00,385,37,False
557745,2011-06-22 12:16:00,471,37,False
557746,2011-06-22 12:24:00,1030,37,False
557747,2011-06-22 12:25:00,776,37,False
557748,2011-06-22 12:32:00,10,37,False
557749,2011-06-22 12:44:00,1634,37,False
557750,2011-06-22 12:50:00,1711,37,False
557751,2011-06-22 12:56:00,104,37,False
557752,2011-06-22 12:57:00,104,37,False
557753,2011-06-22 13:00:00,2966,37,False
557754,2011-06-22 13:12:00,2946,26,False
557755,2011-06-22 13:14:00,416,37,False
557756,2011-06-22 13:18:00,33,37,False
557757,2011-06-22 13:28:00,95,37,False
557758,2011-06-22 13:28:00,978,37,False
557759,2011-06-22 13:52:00,183,11,False
557760,2011-06-22 13:57:00,1942,37,False
557761,2011-06-22 13:59:00,1850,37,False
557762,2011-06-22 14:01:00,1570,37,False
557763,2011-06-22 14:10:00,2216,37,False
557764,2011-06-22 14:21:00,261,37,False
557765,2011-06-22 14:23:00,2967,37,False
557766,2011-06-22 14:24:00,1618,37,False
557767,2011-06-22 14:24:00,261,37,False
557768,2011-06-22 14:26:00,33,37,False
557769,2011-06-22 14:38:00,2009,37,False
557770,2011-06-22 14:41:00,869,37,False
557771,2011-06-22 14:43:00,116,37,False
557772,2011-06-22 14:47:00,744,37,False
557774,2011-06-22 15:00:00,2116,37,False
557775,2011-06-22 15:06:00,2357,37,False
557776,2011-06-22 15:07:00,1995,37,False
557777,2011-06-22 15:11:00,33,37,False
557778,2011-06-22 15:11:00,33,37,False
557780,2011-06-22 15:15:00,33,37,False
557781,2011-06-22 15:30:00,967,37,False
557782,2011-06-22 15:41:00,2469,37,False
557783,2011-06-22 15:43:00,50,37,False
557784,2011-06-22 15:49:00,33,37,False
557785,2011-06-22 15:50:00,2620,37,False
557786,2011-06-22 16:01:00,1524,37,False
557787,2011-06-22 16:16:00,2968,37,False
557788,2011-06-22 16:32:00,1218,37,False
557789,2011-06-22 16:32:00,2969,4,False
557790,2011-06-22 16:33:00,916,37,False
557792,2011-06-22 16:44:00,2672,37,False
557793,2011-06-22 17:30:00,2341,37,False
557794,2011-06-23 09:08:00,2970,37,False
557795,2011-06-23 09:14:00,1377,37,False
557796,2011-06-23 09:15:00,1377,37,False
557797,2011-06-23 09:22:00,2971,37,False
557798,2011-06-23 09:38:00,1745,37,False
557799,2011-06-23 09:53:00,1906,37,False
557800,2011-06-23 09:56:00,50,37,False
557801,2011-06-23 10:14:00,419,37,False
557802,2011-06-23 10:15:00,2972,37,False
557803,2011-06-23 10:20:00,2973,13,False
557804,2011-06-23 10:24:00,1015,37,False
557805,2011-06-23 10:27:00,2905,37,False
557806,2011-06-23 10:32:00,33,37,False
557846,2011-06-23 10:44:00,1077,37,False
557847,2011-06-23 10:49:00,33,37,False
557848,2011-06-23 10:52:00,1820,37,False
557849,2011-06-23 10:52:00,1476,37,False
557850,2011-06-23 10:56:00,316,15,False
557851,2011-06-23 10:57:00,33,37,False
557852,2011-06-23 10:57:00,191,37,False
557853,2011-06-23 11:01:00,2519,37,False
557854,2011-06-23 11:38:00,1985,37,False
557855,2011-06-23 11:46:00,2382,37,False
557856,2011-06-23 11:47:00,2677,37,False
557857,2011-06-23 11:50:00,2974,37,False
557858,2011-06-23 11:51:00,666,37,False
557859,2011-06-23 11:55:00,2975,37,False
557860,2011-06-23 11:58:00,2455,37,False
557861,2011-06-23 12:13:00,2789,37,False
557864,2011-06-23 12:19:00,2976,37,False
557869,2011-06-23 12:21:00,206,37,False
557870,2011-06-23 12:36:00,323,37,False
557871,2011-06-23 12:41:00,785,37,False
557872,2011-06-23 12:42:00,69,11,False
557873,2011-06-23 12:51:00,178,37,False
557875,2011-06-23 13:09:00,2977,37,False
557877,2011-06-23 13:13:00,844,37,False
557878,2011-06-23 13:13:00,1669,37,False
557880,2011-06-23 13:16:00,69,11,False
557881,2011-06-23 13:22:00,771,37,False
557884,2011-06-23 13:35:00,2978,37,False
557885,2011-06-23 13:37:00,2979,4,False
557886,2011-06-23 13:39:00,710,37,False
557887,2011-06-23 13:41:00,2978,37,False
557888,2011-06-23 13:51:00,1772,37,False
557889,2011-06-23 13:51:00,2980,10,False
557891,2011-06-23 14:05:00,1811,37,False
557892,2011-06-23 14:11:00,1269,37,False
557893,2011-06-23 14:12:00,1606,37,False
557894,2011-06-23 14:13:00,2186,37,False
557896,2011-06-23 14:22:00,715,37,False
557897,2011-06-23 14:25:00,1377,37,False
557898,2011-06-23 14:35:00,1360,37,False
557900,2011-06-23 14:36:00,1302,37,False
557933,2011-06-23 15:07:00,1815,37,False
557935,2011-06-23 15:26:00,1165,37,False
557936,2011-06-23 15:28:00,33,37,False
557937,2011-06-23 15:30:00,33,37,False
557938,2011-06-23 15:35:00,33,37,False
557939,2011-06-23 15:44:00,2981,33,False
557940,2011-06-23 15:48:00,1420,37,False
557942,2011-06-23 16:02:00,1458,37,False
557948,2011-06-23 16:35:00,2982,37,False
557949,2011-06-23 17:20:00,2263,37,False
557950,2011-06-23 17:35:00,874,37,False
557951,2011-06-23 17:53:00,359,37,False
557952,2011-06-23 18:33:00,2745,37,False
557953,2011-06-23 18:42:00,50,37,False
557954,2011-06-23 18:44:00,304,37,False
557955,2011-06-23 18:59:00,2359,37,False
557956,2011-06-23 19:20:00,993,37,False
557957,2011-06-23 19:20:00,623,37,False
557958,2011-06-23 19:27:00,331,37,False
557959,2011-06-23 19:29:00,1931,37,False
557960,2011-06-23 19:46:00,2806,37,False
557961,2011-06-24 08:40:00,1588,37,False
557962,2011-06-24 09:22:00,1347,37,False
557963,2011-06-24 09:24:00,1347,37,False
557964,2011-06-24 09:27:00,425,37,False
557966,2011-06-24 09:38:00,2607,37,False
557967,2011-06-24 09:40:00,2366,37,False
557968,2011-06-24 09:43:00,2453,37,False
557969,2011-06-24 10:03:00,2699,37,False
557970,2011-06-24 10:11:00,1762,37,False
557972,2011-06-24 10:16:00,1048,15,False
557973,2011-06-24 10:26:00,1976,37,False
557974,2011-06-24 10:31:00,1255,37,False
557975,2011-06-24 10:33:00,1396,37,False
557976,2011-06-24 10:33:00,282,37,False
557995,2011-06-24 10:44:00,2117,37,False
558006,2011-06-24 10:47:00,2009,37,False
558027,2011-06-24 11:08:00,476,37,False
558028,2011-06-24 11:39:00,2515,37,False
558030,2011-06-24 12:00:00,1388,37,False
558031,2011-06-24 12:14:00,143,37,False
558032,2011-06-24 12:14:00,33,37,False
558033,2011-06-24 12:15:00,33,37,False
558034,2011-06-24 12:17:00,33,37,False
558035,2011-06-24 12:30:00,2554,37,False
558038,2011-06-24 12:43:00,333,37,False
558039,2011-06-24 12:44:00,333,37,False
558040,2011-06-24 12:51:00,845,37,False
558041,2011-06-24 13:20:00,1186,34,False
558042,2011-06-24 13:26:00,1704,37,False
558043,2011-06-24 13:28:00,1604,37,False
558044,2011-06-24 13:29:00,1704,37,False
558045,2011-06-24 13:35:00,2984,14,False
558046,2011-06-24 13:47:00,225,11,False
558047,2011-06-24 13:51:00,225,11,False
558049,2011-06-24 14:16:00,2985,37,False
558053,2011-06-24 14:33:00,2391,37,False
558054,2011-06-24 14:36:00,176,37,False
558055,2011-06-24 14:43:00,33,37,False
558056,2011-06-24 14:54:00,2986,37,False
558057,2011-06-24 14:57:00,2305,37,False
558058,2011-06-24 15:00:00,118,37,False
558062,2011-06-24 15:17:00,1087,37,False
558063,2011-06-24 15:28:00,1121,37,False
558064,2011-06-24 15:31:00,33,37,False
558065,2011-06-24 15:33:00,1388,37,False
558066,2011-06-24 15:45:00,33,37,False
558067,2011-06-24 15:51:00,183,11,False
558068,2011-06-24 15:51:00,33,37,False
558069,2011-06-24 15:51:00,183,11,False
558070,2011-06-24 15:59:00,2038,37,False
558073,2011-06-24 16:21:00,878,37,False
558074,2011-06-24 16:38:00,2987,37,False
558075,2011-06-24 17:07:00,298,37,False
558076,2011-06-24 17:35:00,174,37,False
558077,2011-06-26 10:59:00,21,37,False
558078,2011-06-26 11:00:00,21,37,False
558079,2011-06-26 11:01:00,305,37,False
558083,2011-06-26 11:47:00,1018,37,False
558084,2011-06-26 11:47:00,2712,37,False
558085,2011-06-26 11:53:00,587,37,False
558086,2011-06-26 11:58:00,2033,37,False
558087,2011-06-26 12:04:00,1627,37,False
558089,2011-06-26 12:36:00,2449,34,False
558090,2011-06-26 12:51:00,2943,37,False
558092,2011-06-26 12:54:00,2943,37,False
558093,2011-06-26 13:00:00,723,37,False
558094,2011-06-26 13:04:00,2988,37,False
558096,2011-06-26 13:24:00,864,37,False
558098,2011-06-26 13:31:00,751,37,False
558099,2011-06-26 13:45:00,938,37,False
558100,2011-06-26 13:46:00,2989,37,False
558101,2011-06-26 13:56:00,2990,37,False
558102,2011-06-26 14:06:00,672,37,False
558103,2011-06-26 14:08:00,22,37,False
558104,2011-06-26 14:28:00,678,37,False
558105,2011-06-26 14:54:00,2094,37,False
558107,2011-06-26 15:09:00,1053,37,False
558108,2011-06-26 15:35:00,2991,32,False
558109,2011-06-26 15:36:00,353,15,False
558111,2011-06-26 16:06:00,1029,37,False
558113,2011-06-27 08:48:00,69,11,False
558114,2011-06-27 08:49:00,69,11,False
558115,2011-06-27 08:50:00,787,37,False
558116,2011-06-27 09:11:00,33,37,False
558117,2011-06-27 09:11:00,33,37,False
558118,2011-06-27 09:11:00,33,37,False
558119,2011-06-27 09:12:00,33,37,False
558120,2011-06-27 09:12:00,33,37,False
558121,2011-06-27 09:34:00,1665,37,False
558122,2011-06-27 09:35:00,737,37,False
558123,2011-06-27 10:16:00,177,37,False
558124,2011-06-27 10:17:00,2751,14,False
558125,2011-06-27 10:20:00,317,37,False
558126,2011-06-27 10:29:00,827,37,False
558127,2011-06-27 10:42:00,87,37,False
558159,2011-06-27 11:50:00,434,37,False
558181,2011-06-27 12:01:00,808,37,False
558182,2011-06-27 12:11:00,2992,37,False
558183,2011-06-27 12:13:00,534,37,False
558191,2011-06-27 12:16:00,2923,37,False
558192,2011-06-27 12:23:00,14,37,False
558193,2011-06-27 12:25:00,14,37,False
558194,2011-06-27 12:28:00,2665,37,False
558195,2011-06-27 12:32:00,412,37,False
558196,2011-06-27 12:38:00,262,37,False
558197,2011-06-27 12:45:00,755,37,False
558198,2011-06-27 12:49:00,2993,37,False
558199,2011-06-27 12:58:00,2994,37,False
558200,2011-06-27 13:00:00,2509,37,False
558201,2011-06-27 13:12:00,154,37,False
558203,2011-06-27 13:51:00,2992,37,False
558204,2011-06-27 13:58:00,513,37,False
558232,2011-06-27 14:30:00,71,37,False
558233,2011-06-27 14:36:00,2753,37,False
558234,2011-06-27 14:37:00,2753,37,False
558235,2011-06-27 14:41:00,1858,37,False
558236,2011-06-27 14:55:00,33,37,False
558237,2011-06-27 15:04:00,768,37,False
558238,2011-06-27 15:04:00,33,37,False
558240,2011-06-27 15:27:00,33,37,False
558241,2011-06-27 15:28:00,1675,37,False
558242,2011-06-27 15:35:00,33,37,False
558243,2011-06-27 15:52:00,33,37,False
558244,2011-06-27 15:52:00,33,37,False
558245,2011-06-27 16:28:00,33,37,False
558246,2011-06-27 16:43:00,33,37,False
558247,2011-06-27 16:46:00,1108,37,False
558248,2011-06-27 16:48:00,190,37,False
558259,2011-06-28 08:19:00,350,37,False
558260,2011-06-28 08:38:00,868,37,False
558261,2011-06-28 08:39:00,868,37,False
558262,2011-06-28 08:45:00,912,25,False
558263,2011-06-28 08:50:00,912,25,False
558264,2011-06-28 09:10:00,1008,37,False
558265,2011-06-28 10:06:00,318,37,False
558268,2011-06-28 10:17:00,33,37,False
558271,2011-06-28 10:17:00,2995,37,False
558276,2011-06-28 10:18:00,317,37,False
558293,2011-06-28 10:31:00,996,37,False
558294,2011-06-28 10:37:00,2996,37,False
558295,2011-06-28 10:38:00,1715,37,False
558305,2011-06-28 10:59:00,33,37,False
558306,2011-06-28 10:59:00,33,37,False
558307,2011-06-28 11:02:00,33,37,False
558308,2011-06-28 11:02:00,33,37,False
558309,2011-06-28 11:03:00,33,37,False
558310,2011-06-28 11:20:00,2997,37,False
558311,2011-06-28 11:22:00,912,25,False
558314,2011-06-28 11:38:00,2003,37,False
558315,2011-06-28 11:44:00,1635,37,False
558316,2011-06-28 11:45:00,33,37,False
558317,2011-06-28 11:46:00,7,37,False
558318,2011-06-28 11:52:00,33,37,False
558319,2011-06-28 11:53:00,33,37,False
558321,2011-06-28 11:53:00,33,37,False
558325,2011-06-28 11:56:00,2998,37,False
558328,2011-06-28 12:09:00,1637,37,False
558330,2011-06-28 12:16:00,50,37,False
558331,2011-06-28 12:21:00,2999,37,False
558332,2011-06-28 13:09:00,2542,37,False
558333,2011-06-28 13:10:00,939,37,False
558334,2011-06-28 13:11:00,1490,14,False
558335,2011-06-28 13:16:00,603,37,False
558336,2011-06-28 13:17:00,2620,37,False
558337,2011-06-28 13:31:00,33,37,False
558338,2011-06-28 13:36:00,3000,37,False
558339,2011-06-28 13:55:00,80,37,False
558340,2011-06-28 14:01:00,33,37,False
558341,2011-06-28 14:20:00,102,37,False
558342,2011-06-28 14:36:00,33,37,False
558343,2011-06-28 14:44:00,33,37,False
558344,2011-06-28 14:44:00,33,37,False
558345,2011-06-28 14:45:00,33,37,False
558346,2011-06-28 14:45:00,33,37,False
558348,2011-06-28 14:50:00,680,37,False
558350,2011-06-28 14:51:00,680,37,False
558351,2011-06-28 14:52:00,22,37,False
558352,2011-06-28 14:54:00,1505,37,False
558353,2011-06-28 14:55:00,1505,37,False
558355,2011-06-28 14:58:00,1123,37,False
558356,2011-06-28 14:58:00,1906,37,False
558358,2011-06-28 15:05:00,322,37,False
558362,2011-06-28 15:14:00,14,37,False
558363,2011-06-28 15:15:00,14,37,False
558365,2011-06-28 15:28:00,1994,37,False
558366,2011-06-28 15:30:00,1994,37,False
558367,2011-06-28 15:31:00,375,37,False
558368,2011-06-28 15:36:00,1136,37,False
558369,2011-06-28 15:40:00,33,37,False
558370,2011-06-28 15:44:00,3001,37,False
558371,2011-06-28 15:44:00,33,37,False
558372,2011-06-28 15:47:00,3002,37,False
558375,2011-06-28 16:02:00,117,37,False
558376,2011-06-28 16:03:00,117,37,False
558377,2011-06-28 16:24:00,33,37,False
558378,2011-06-28 16:27:00,33,37,False
558379,2011-06-28 16:34:00,33,37,False
558381,2011-06-28 17:01:00,179,37,False
558382,2011-06-28 17:28:00,3003,37,False
558383,2011-06-29 08:58:00,735,37,False
558384,2011-06-29 09:09:00,967,37,False
558385,2011-06-29 09:13:00,479,37,False
558386,2011-06-29 09:32:00,2613,37,False
558387,2011-06-29 09:58:00,2999,37,False
558388,2011-06-29 10:00:00,225,11,False
558389,2011-06-29 10:18:00,3004,37,False
558390,2011-06-29 10:23:00,3005,37,False
558416,2011-06-29 10:50:00,413,37,False
558417,2011-06-29 10:50:00,183,11,False
558418,2011-06-29 11:35:00,1942,37,False
558419,2011-06-29 11:41:00,579,37,False
558420,2011-06-29 11:46:00,669,37,False
558421,2011-06-29 11:47:00,1028,37,False
558430,2011-06-29 12:12:00,765,37,False
558431,2011-06-29 12:15:00,69,11,False
558432,2011-06-29 12:16:00,1164,37,False
558435,2011-06-29 12:37:00,458,37,False
558437,2011-06-29 12:46:00,710,37,False
558440,2011-06-29 12:53:00,3006,37,False
558441,2011-06-29 12:59:00,95,37,False
558442,2011-06-29 13:10:00,3007,37,False
558443,2011-06-29 13:20:00,1078,37,False
558445,2011-06-29 13:39:00,33,37,False
558446,2011-06-29 13:40:00,33,37,False
558447,2011-06-29 13:40:00,9,37,False
558448,2011-06-29 13:40:00,33,37,False
558449,2011-06-29 13:40:00,33,37,False
558450,2011-06-29 13:41:00,33,37,False
558451,2011-06-29 13:41:00,33,37,False
558452,2011-06-29 13:51:00,930,37,False
558453,2011-06-29 13:52:00,33,37,False
558454,2011-06-29 13:58:00,1672,37,False
558455,2011-06-29 13:58:00,3008,37,False
558456,2011-06-29 13:59:00,1672,37,False
558457,2011-06-29 13:59:00,33,37,False
558458,2011-06-29 14:17:00,10,37,False
558459,2011-06-29 14:20:00,2929,37,False
558460,2011-06-29 14:53:00,465,37,False
558461,2011-06-29 15:03:00,1183,37,False
558462,2011-06-29 15:11:00,581,37,False
558464,2011-06-29 15:17:00,33,37,False
558467,2011-06-29 15:22:00,187,37,False
558470,2011-06-29 15:33:00,1926,37,False
558472,2011-06-29 15:40:00,502,37,False
558473,2011-06-29 15:41:00,502,37,False
558474,2011-06-29 15:42:00,502,37,False
558475,2011-06-29 15:58:00,33,37,False
558476,2011-06-29 16:04:00,33,37,False
558477,2011-06-29 16:04:00,33,37,False
558478,2011-06-29 16:07:00,445,37,False
558479,2011-06-29 16:44:00,3009,37,False
558480,2011-06-30 08:17:00,580,37,False
558481,2011-06-30 09:02:00,432,37,False
558482,2011-06-30 09:56:00,737,37,False
558483,2011-06-30 09:59:00,1049,37,False
558484,2011-06-30 10:09:00,2105,37,False
558485,2011-06-30 10:11:00,33,37,False
558501,2011-06-30 10:19:00,1449,37,False
558520,2011-06-30 10:25:00,33,37,False
558523,2011-06-30 10:44:00,235,37,False
558524,2011-06-30 10:52:00,501,37,False
558526,2011-06-30 11:01:00,235,37,False
558527,2011-06-30 11:02:00,50,37,False
558528,2011-06-30 11:02:00,235,37,False
558529,2011-06-30 11:22:00,235,37,False
558532,2011-06-30 11:32:00,345,37,False
558533,2011-06-30 11:49:00,541,37,False
558534,2011-06-30 11:54:00,2166,37,False
558535,2011-06-30 12:04:00,434,37,False
558536,2011-06-30 12:06:00,3010,1,False
558537,2011-06-30 12:06:00,3010,1,False
558538,2011-06-30 12:12:00,516,37,False
558539,2011-06-30 12:14:00,761,37,False
558540,2011-06-30 12:15:00,477,37,False
558542,2011-06-30 12:23:00,1023,37,False
558552,2011-06-30 12:42:00,39,37,False
558554,2011-06-30 12:50:00,235,37,False
558555,2011-06-30 13:03:00,3011,37,False
558556,2011-06-30 13:14:00,241,37,False
558557,2011-06-30 13:17:00,2505,37,False
558558,2011-06-30 13:17:00,71,37,False
558560,2011-06-30 13:23:00,71,37,False
558561,2011-06-30 13:25:00,1233,37,False
558562,2011-06-30 13:28:00,1137,37,False
558563,2011-06-30 13:43:00,2838,37,False
558564,2011-06-30 13:45:00,748,37,False
558565,2011-06-30 13:58:00,1624,37,False
558566,2011-06-30 14:25:00,33,37,False
558567,2011-06-30 14:37:00,2504,37,False
558568,2011-06-30 14:37:00,850,37,False
558569,2011-06-30 14:37:00,33,37,False
558570,2011-06-30 14:38:00,1234,37,False
558571,2011-06-30 14:46:00,112,37,False
558572,2011-06-30 14:47:00,423,37,False
558573,2011-06-30 14:47:00,112,37,False
558574,2011-06-30 14:48:00,112,37,False
558608,2011-06-30 15:30:00,1052,15,False
558610,2011-06-30 15:33:00,33,37,False
558611,2011-06-30 15:35:00,1918,37,False
558612,2011-06-30 15:40:00,235,37,False
558613,2011-06-30 15:46:00,69,11,False
558614,2011-06-30 15:56:00,33,37,False
558616,2011-06-30 16:22:00,1654,37,False
558619,2011-06-30 16:28:00,771,37,False
558620,2011-06-30 16:39:00,3012,37,False
558621,2011-06-30 16:43:00,3013,37,False
558622,2011-06-30 16:51:00,2584,37,False
558623,2011-06-30 16:52:00,254,4,False
558624,2011-06-30 17:16:00,879,37,False
558625,2011-06-30 17:29:00,2847,37,False
558626,2011-06-30 17:34:00,2208,15,False
558627,2011-06-30 17:40:00,2066,37,False
558628,2011-06-30 17:59:00,1151,15,False
558629,2011-06-30 18:04:00,811,37,False
558630,2011-06-30 18:07:00,811,37,False
558631,2011-06-30 18:17:00,2013,37,False
558632,2011-06-30 18:44:00,2372,37,False
558633,2011-06-30 19:13:00,1384,37,False
558634,2011-06-30 19:27:00,310,37,False
558635,2011-06-30 19:52:00,3014,37,False
558636,2011-06-30 19:58:00,621,37,False
558637,2011-06-30 20:08:00,3015,37,False
558638,2011-07-01 08:16:00,1564,37,False
558639,2011-07-01 08:55:00,2575,34,False
558640,2011-07-01 08:58:00,69,11,False
558641,2011-07-01 09:19:00,655,37,False
558642,2011-07-01 09:47:00,1541,37,False
558643,2011-07-01 09:51:00,854,37,False
558644,2011-07-01 10:16:00,183,11,False
558647,2011-07-01 10:39:00,2436,37,False
558653,2011-07-01 10:40:00,2436,37,False
558663,2011-07-01 10:44:00,33,37,False
558671,2011-07-01 10:47:00,3016,37,False
