invoice_key,invoice_no,invoice_datetime,invoice_date,invoice_hour
10435,562595,2011-08-07 15:52:00,2011-08-07,15
10436,562596,2011-08-08 09:22:00,2011-08-08,9
10437,562598,2011-08-08 10:00:00,2011-08-08,10
10438,562599,2011-08-08 10:01:00,2011-08-08,10
10439,562600,2011-08-08 10:01:00,2011-08-08,10
10440,562602,2011-08-08 10:11:00,2011-08-08,10
10441,562603,2011-08-08 10:40:00,2011-08-08,10
10442,562604,2011-08-08 10:51:00,2011-08-08,10
10443,562605,2011-08-08 10:59:00,2011-08-08,10
10444,562606,2011-08-08 11:28:00,2011-08-08,11
10445,562607,2011-08-08 11:45:00,2011-08-08,11
10446,562608,2011-08-08 11:45:00,2011-08-08,11
10447,562609,2011-08-08 11:55:00,2011-08-08,11
10448,562610,2011-08-08 11:56:00,2011-08-08,11
10449,562611,2011-08-08 11:58:00,2011-08-08,11
10450,562612,2011-08-08 12:00:00,2011-08-08,12
10451,562614,2011-08-08 12:15:00,2011-08-08,12
10452,562615,2011-08-08 12:20:00,2011-08-08,12
10453,562616,2011-08-08 12:28:00,2011-08-08,12
10454,562619,2011-08-08 12:34:00,2011-08-08,12
10455,562621,2011-08-08 12:36:00,2011-08-08,12
10456,562649,2011-08-08 13:11:00,2011-08-08,13
10457,562650,2011-08-08 13:12:00,2011-08-08,13
10458,562652,2011-08-08 13:34:00,2011-08-08,13
10459,562670,2011-08-08 13:42:00,2011-08-08,13
10460,562680,2011-08-08 13:46:00,2011-08-08,13
10461,562688,2011-08-08 13:53:00,2011-08-08,13
10462,562701,2011-08-08 13:59:00,2011-08-08,13
10463,562708,2011-08-08 14:15:00,2011-08-08,14
10464,562710,2011-08-08 14:37:00,2011-08-08,14
10465,562711,2011-08-08 14:53:00,2011-08-08,14
10466,562712,2011-08-08 15:00:00,2011-08-08,15
10467,562713,2011-08-08 15:17:00,2011-08-08,15
10468,562716,2011-08-08 15:35:00,2011-08-08,15
10469,562718,2011-08-08 16:07:00,2011-08-08,16
10470,562719,2011-08-08 16:15:00,2011-08-08,16
10471,562720,2011-08-08 16:18:00,2011-08-08,16
10472,562721,2011-08-08 16:31:00,2011-08-08,16
10473,562722,2011-08-08 16:43:00,2011-08-08,16
10474,562725,2011-08-09 09:04:00,2011-08-09,9
10475,562727,2011-08-09 09:26:00,2011-08-09,9
10476,562729,2011-08-09 10:05:00,2011-08-09,10
10477,562730,2011-08-09 10:16:00,2011-08-09,10
10478,562732,2011-08-09 10:19:00,2011-08-09,10
10479,562733,2011-08-09 10:20:00,2011-08-09,10
10480,562767,2011-08-09 10:47:00,2011-08-09,10
10481,562768,2011-08-09 10:49:00,2011-08-09,10
10482,562769,2011-08-09 10:52:00,2011-08-09,10
10483,562770,2011-08-09 11:56:00,2011-08-09,11
10484,562771,2011-08-09 12:00:00,2011-08-09,12
10485,562772,2011-08-09 12:07:00,2011-08-09,12
10486,562774,2011-08-09 12:20:00,2011-08-09,12
10487,562775,2011-08-09 12:21:00,2011-08-09,12
10488,562776,2011-08-09 12:23:00,2011-08-09,12
10489,562777,2011-08-09 12:52:00,2011-08-09,12
10490,562778,2011-08-09 12:55:00,2011-08-09,12
10491,562779,2011-08-09 12:58:00,2011-08-09,12
10492,562780,2011-08-09 13:03:00,2011-08-09,13
10493,562781,2011-08-09 13:10:00,2011-08-09,13
10494,562782,2011-08-09 13:14:00,2011-08-09,13
10495,562783,2011-08-09 13:22:00,2011-08-09,13
10496,562784,2011-08-09 13:22:00,2011-08-09,13
10497,562787,2011-08-09 13:44:00,2011-08-09,13
10498,562788,2011-08-09 13:48:00,2011-08-09,13
10499,562789,2011-08-09 13:50:00,2011-08-09,13
10500,562790,2011-08-09 13:51:00,2011-08-09,13
10501,562791,2011-08-09 14:18:00,2011-08-09,14
10502,562792,2011-08-09 14:18:00,2011-08-09,14
10503,562804,2011-08-09 14:48:00,2011-08-09,14
10504,562806,2011-08-09 14:56:00,2011-08-09,14
10505,562807,2011-08-09 14:57:00,2011-08-09,14
10506,562809,2011-08-09 15:12:00,2011-08-09,15
10507,562810,2011-08-09 15:22:00,2011-08-09,15
10508,562812,2011-08-09 15:32:00,2011-08-09,15
10509,562838,2011-08-09 15:59:00,2011-08-09,15
10510,562839,2011-08-09 16:17:00,2011-08-09,16
10511,562840,2011-08-09 16:27:00,2011-08-09,16
10512,562841,2011-08-09 16:42:00,2011-08-09,16
10513,562842,2011-08-09 16:44:00,2011-08-09,16
10514,562844,2011-08-10 08:41:00,2011-08-10,8
10515,562847,2011-08-10 09:34:00,2011-08-10,9
10516,562849,2011-08-10 09:52:00,2011-08-10,9
10517,562850,2011-08-10 10:08:00,2011-08-10,10
10518,562851,2011-08-10 10:09:00,2011-08-10,10
10519,562852,2011-08-10 10:12:00,2011-08-10,10
10520,562853,2011-08-10 10:15:00,2011-08-10,10
10521,562854,2011-08-10 10:15:00,2011-08-10,10
10522,562878,2011-08-10 10:45:00,2011-08-10,10
10523,562879,2011-08-10 10:45:00,2011-08-10,10
10524,562880,2011-08-10 10:53:00,2011-08-10,10
10525,562881,2011-08-10 10:57:00,2011-08-10,10
10526,562882,2011-08-10 11:23:00,2011-08-10,11
10527,562883,2011-08-10 11:24:00,2011-08-10,11
10528,562885,2011-08-10 11:30:00,2011-08-10,11
10529,562886,2011-08-10 11:41:00,2011-08-10,11
10530,562888,2011-08-10 11:58:00,2011-08-10,11
10531,562890,2011-08-10 12:11:00,2011-08-10,12
10532,562891,2011-08-10 12:18:00,2011-08-10,12
10533,562892,2011-08-10 12:24:00,2011-08-10,12
10534,562893,2011-08-10 12:25:00,2011-08-10,12
10535,562894,2011-08-10 12:35:00,2011-08-10,12
10536,562902,2011-08-10 12:41:00,2011-08-10,12
10537,562907,2011-08-10 12:44:00,2011-08-10,12
10538,562908,2011-08-10 12:48:00,2011-08-10,12
10539,562912,2011-08-10 13:15:00,2011-08-10,13
10540,562913,2011-08-10 13:19:00,2011-08-10,13
10541,562914,2011-08-10 13:25:00,2011-08-10,13
10542,562917,2011-08-10 13:43:00,2011-08-10,13
10543,562918,2011-08-10 13:51:00,2011-08-10,13
10544,562919,2011-08-10 13:52:00,2011-08-10,13
10545,562920,2011-08-10 14:13:00,2011-08-10,14
10546,562922,2011-08-10 14:26:00,2011-08-10,14
10547,562923,2011-08-10 14:34:00,2011-08-10,14
10548,562924,2011-08-10 14:49:00,2011-08-10,14
10549,562925,2011-08-10 14:51:00,2011-08-10,14
10550,562926,2011-08-10 14:55:00,2011-08-10,14
10551,562928,2011-08-10 15:29:00,2011-08-10,15
10552,562929,2011-08-10 15:37:00,2011-08-10,15
10553,562930,2011-08-10 16:01:00,2011-08-10,16
10554,562931,2011-08-10 16:19:00,2011-08-10,16
10555,562932,2011-08-10 16:39:00,2011-08-10,16
10556,562935,2011-08-10 17:11:00,2011-08-10,17
10557,562939,2011-08-11 08:37:00,2011-08-11,8
10558,562940,2011-08-11 08:38:00,2011-08-11,8
10559,562941,2011-08-11 08:39:00,2011-08-11,8
10560,562942,2011-08-11 08:50:00,2011-08-11,8
10561,562944,2011-08-11 09:34:00,2011-08-11,9
10562,562946,2011-08-11 09:38:00,2011-08-11,9
10563,562947,2011-08-11 09:45:00,2011-08-11,9
10564,562948,2011-08-11 09:46:00,2011-08-11,9
10565,562949,2011-08-11 09:47:00,2011-08-11,9
10566,562950,2011-08-11 09:56:00,2011-08-11,9
10567,562951,2011-08-11 09:57:00,2011-08-11,9
10568,562960,2011-08-11 10:22:00,2011-08-11,10
10569,562963,2011-08-11 10:29:00,2011-08-11,10
10570,562964,2011-08-11 10:29:00,2011-08-11,10
10571,562965,2011-08-11 10:45:00,2011-08-11,10
10572,562966,2011-08-11 10:53:00,2011-08-11,10
10573,562967,2011-08-11 10:54:00,2011-08-11,10
10574,562968,2011-08-11 10:55:00,2011-08-11,10
10575,562973,2011-08-11 11:42:00,2011-08-11,11
10576,562980,2011-08-11 11:44:00,2011-08-11,11
10577,562984,2011-08-11 11:45:00,2011-08-11,11
10578,562999,2011-08-11 11:51:00,2011-08-11,11
10579,563011,2011-08-11 12:00:00,2011-08-11,12
10580,563012,2011-08-11 12:00:00,2011-08-11,12
10581,563013,2011-08-11 12:01:00,2011-08-11,12
10582,563014,2011-08-11 12:17:00,2011-08-11,12
10583,563016,2011-08-11 12:44:00,2011-08-11,12
10584,563017,2011-08-11 12:48:00,2011-08-11,12
10585,563018,2011-08-11 12:53:00,2011-08-11,12
10586,563019,2011-08-11 12:58:00,2011-08-11,12
10587,563020,2011-08-11 12:58:00,2011-08-11,12
10588,563021,2011-08-11 13:25:00,2011-08-11,13
10589,563022,2011-08-11 13:34:00,2011-08-11,13
10590,563023,2011-08-11 13:39:00,2011-08-11,13
10591,563024,2011-08-11 13:41:00,2011-08-11,13
10592,563026,2011-08-11 14:04:00,2011-08-11,14
10593,563028,2011-08-11 14:16:00,2011-08-11,14
10594,563029,2011-08-11 14:34:00,2011-08-11,14
10595,563030,2011-08-11 14:36:00,2011-08-11,14
10596,563031,2011-08-11 14:38:00,2011-08-11,14
10597,563032,2011-08-11 14:39:00,2011-08-11,14
10598,563033,2011-08-11 14:48:00,2011-08-11,14
10599,563034,2011-08-11 14:53:00,2011-08-11,14
10600,563035,2011-08-11 14:54:00,2011-08-11,14
10601,563036,2011-08-11 14:55:00,2011-08-11,14
10602,563037,2011-08-11 15:02:00,2011-08-11,15
10603,563038,2011-08-11 15:05:00,2011-08-11,15
10604,563060,2011-08-11 15:24:00,2011-08-11,15
10605,563061,2011-08-11 15:25:00,2011-08-11,15
10606,563062,2011-08-11 15:25:00,2011-08-11,15
10607,563070,2011-08-11 15:34:00,2011-08-11,15
10608,563071,2011-08-11 15:43:00,2011-08-11,15
10609,563073,2011-08-11 15:56:00,2011-08-11,15
10610,563074,2011-08-11 15:58:00,2011-08-11,15
10611,563075,2011-08-11 16:11:00,2011-08-11,16
10612,563076,2011-08-11 16:12:00,2011-08-11,16
10613,563078,2011-08-11 16:30:00,2011-08-11,16
10614,563079,2011-08-11 16:31:00,2011-08-11,16
10615,563080,2011-08-11 16:32:00,2011-08-11,16
10616,563089,2011-08-11 16:54:00,2011-08-11,16
10617,563090,2011-08-11 17:00:00,2011-08-11,17
10618,563091,2011-08-11 17:02:00,2011-08-11,17
10619,563092,2011-08-11 17:14:00,2011-08-11,17
10620,563094,2011-08-11 17:35:00,2011-08-11,17
10621,563095,2011-08-12 09:04:00,2011-08-12,9
10622,563096,2011-08-12 09:10:00,2011-08-12,9
10623,563097,2011-08-12 09:11:00,2011-08-12,9
10624,563098,2011-08-12 09:14:00,2011-08-12,9
10625,563099,2011-08-12 09:37:00,2011-08-12,9
10626,563100,2011-08-12 09:57:00,2011-08-12,9
10627,563103,2011-08-12 10:08:00,2011-08-12,10
10628,563104,2011-08-12 10:13:00,2011-08-12,10
10629,563110,2011-08-12 11:07:00,2011-08-12,11
10630,563111,2011-08-12 11:08:00,2011-08-12,11
10631,563112,2011-08-12 11:09:00,2011-08-12,11
10632,563137,2011-08-12 11:22:00,2011-08-12,11
10633,563147,2011-08-12 11:29:00,2011-08-12,11
10634,563149,2011-08-12 11:41:00,2011-08-12,11
10635,563150,2011-08-12 11:41:00,2011-08-12,11
10636,563155,2011-08-12 11:48:00,2011-08-12,11
10637,563161,2011-08-12 12:15:00,2011-08-12,12
10638,563162,2011-08-12 12:15:00,2011-08-12,12
10639,563163,2011-08-12 12:16:00,2011-08-12,12
10640,563164,2011-08-12 12:18:00,2011-08-12,12
10641,563165,2011-08-12 12:36:00,2011-08-12,12
10642,563166,2011-08-12 12:37:00,2011-08-12,12
10643,563167,2011-08-12 12:37:00,2011-08-12,12
10644,563168,2011-08-12 12:41:00,2011-08-12,12
10645,563169,2011-08-12 12:42:00,2011-08-12,12
10646,563170,2011-08-12 12:44:00,2011-08-12,12
10647,563171,2011-08-12 12:46:00,2011-08-12,12
10648,563172,2011-08-12 13:15:00,2011-08-12,13
10649,563173,2011-08-12 13:27:00,2011-08-12,13
10650,563174,2011-08-12 13:40:00,2011-08-12,13
10651,563175,2011-08-12 14:02:00,2011-08-12,14
10652,563176,2011-08-12 14:02:00,2011-08-12,14
10653,563177,2011-08-12 14:03:00,2011-08-12,14
10654,563178,2011-08-12 14:12:00,2011-08-12,14
10655,563179,2011-08-12 14:19:00,2011-08-12,14
10656,563180,2011-08-12 14:25:00,2011-08-12,14
10657,563181,2011-08-12 14:32:00,2011-08-12,14
10658,563182,2011-08-12 14:33:00,2011-08-12,14
10659,563183,2011-08-12 14:47:00,2011-08-12,14
10660,563184,2011-08-12 14:50:00,2011-08-12,14
10661,563188,2011-08-12 15:00:00,2011-08-12,15
10662,563189,2011-08-12 15:22:00,2011-08-12,15
10663,563191,2011-08-12 16:07:00,2011-08-12,16
10664,563192,2011-08-12 16:10:00,2011-08-12,16
10665,563194,2011-08-12 16:36:00,2011-08-12,16
10666,563196,2011-08-12 16:54:00,2011-08-12,16
10667,563198,2011-08-14 10:38:00,2011-08-14,10
10668,563199,2011-08-14 10:38:00,2011-08-14,10
10669,563200,2011-08-14 10:49:00,2011-08-14,10
10670,563201,2011-08-14 10:52:00,2011-08-14,10
10671,563202,2011-08-14 11:16:00,2011-08-14,11
10672,563203,2011-08-14 11:31:00,2011-08-14,11
10673,563204,2011-08-14 11:49:00,2011-08-14,11
10674,563205,2011-08-14 12:03:00,2011-08-14,12
10675,563206,2011-08-14 12:08:00,2011-08-14,12
10676,563208,2011-08-14 12:12:00,2011-08-14,12
10677,563209,2011-08-14 12:23:00,2011-08-14,12
10678,563210,2011-08-14 12:27:00,2011-08-14,12
10679,563211,2011-08-14 12:33:00,2011-08-14,12
10680,563212,2011-08-14 12:41:00,2011-08-14,12
10681,563213,2011-08-14 12:55:00,2011-08-14,12
10682,563214,2011-08-14 12:56:00,2011-08-14,12
10683,563215,2011-08-14 12:56:00,2011-08-14,12
10684,563216,2011-08-14 13:14:00,2011-08-14,13
10685,563217,2011-08-14 13:21:00,2011-08-14,13
10686,563227,2011-08-14 15:33:00,2011-08-14,15
10687,563228,2011-08-14 15:34:00,2011-08-14,15
10688,563229,2011-08-14 15:35:00,2011-08-14,15
10689,563230,2011-08-14 15:39:00,2011-08-14,15
10690,563231,2011-08-14 15:42:00,2011-08-14,15
10691,563233,2011-08-14 15:56:00,2011-08-14,15
10692,563234,2011-08-15 08:26:00,2011-08-15,8
10693,563235,2011-08-15 09:18:00,2011-08-15,9
10694,563236,2011-08-15 09:45:00,2011-08-15,9
10695,563237,2011-08-15 09:57:00,2011-08-15,9
10696,563238,2011-08-15 09:59:00,2011-08-15,9
10697,563239,2011-08-15 10:02:00,2011-08-15,10
10698,563241,2011-08-15 10:22:00,2011-08-15,10
10699,563242,2011-08-15 10:28:00,2011-08-15,10
10700,563243,2011-08-15 10:29:00,2011-08-15,10
10701,563245,2011-08-15 10:53:00,2011-08-15,10
10702,563246,2011-08-15 10:57:00,2011-08-15,10
10703,563247,2011-08-15 10:59:00,2011-08-15,10
10704,563248,2011-08-15 11:30:00,2011-08-15,11
10705,563250,2011-08-15 11:38:00,2011-08-15,11
10706,563251,2011-08-15 11:39:00,2011-08-15,11
10707,563252,2011-08-15 11:59:00,2011-08-15,11
10708,563253,2011-08-15 12:04:00,2011-08-15,12
10709,563254,2011-08-15 12:06:00,2011-08-15,12
10710,563255,2011-08-15 12:07:00,2011-08-15,12
10711,563256,2011-08-15 12:07:00,2011-08-15,12
10712,563257,2011-08-15 12:07:00,2011-08-15,12
10713,563259,2011-08-15 12:19:00,2011-08-15,12
10714,563260,2011-08-15 12:22:00,2011-08-15,12
10715,563261,2011-08-15 12:38:00,2011-08-15,12
10716,563262,2011-08-15 12:44:00,2011-08-15,12
10717,563264,2011-08-15 12:46:00,2011-08-15,12
10718,563268,2011-08-15 12:47:00,2011-08-15,12
10719,563288,2011-08-15 12:53:00,2011-08-15,12
10720,563300,2011-08-15 12:57:00,2011-08-15,12
10721,563328,2011-08-15 13:07:00,2011-08-15,13
10722,563333,2011-08-15 13:09:00,2011-08-15,13
10723,563345,2011-08-15 13:22:00,2011-08-15,13
10724,563346,2011-08-15 13:37:00,2011-08-15,13
10725,563347,2011-08-15 13:46:00,2011-08-15,13
10726,563348,2011-08-15 13:48:00,2011-08-15,13
10727,563349,2011-08-15 13:51:00,2011-08-15,13
10728,563350,2011-08-15 14:10:00,2011-08-15,14
10729,563351,2011-08-15 14:17:00,2011-08-15,14
10730,563352,2011-08-15 14:32:00,2011-08-15,14
10731,563353,2011-08-15 14:32:00,2011-08-15,14
10732,563354,2011-08-15 14:35:00,2011-08-15,14
10733,563355,2011-08-15 14:39:00,2011-08-15,14
10734,563356,2011-08-15 14:44:00,2011-08-15,14
10735,563357,2011-08-15 14:50:00,2011-08-15,14
10736,563358,2011-08-15 14:51:00,2011-08-15,14
10737,563360,2011-08-15 15:06:00,2011-08-15,15
10738,563361,2011-08-15 15:17:00,2011-08-15,15
10739,563362,2011-08-15 16:13:00,2011-08-15,16
10740,563364,2011-08-16 08:39:00,2011-08-16,8
10741,563365,2011-08-16 08:50:00,2011-08-16,8
10742,563366,2011-08-16 08:52:00,2011-08-16,8
10743,563367,2011-08-16 08:58:00,2011-08-16,8
10744,563368,2011-08-16 09:00:00,2011-08-16,9
10745,563369,2011-08-16 09:25:00,2011-08-16,9
10746,563370,2011-08-16 09:34:00,2011-08-16,9
10747,563371,2011-08-16 09:39:00,2011-08-16,9
10748,563372,2011-08-16 09:50:00,2011-08-16,9
10749,563373,2011-08-16 10:02:00,2011-08-16,10
10750,563374,2011-08-16 10:03:00,2011-08-16,10
10751,563376,2011-08-16 10:36:00,2011-08-16,10
10752,563377,2011-08-16 10:44:00,2011-08-16,10
10753,563381,2011-08-16 10:48:00,2011-08-16,10
10754,563382,2011-08-16 10:50:00,2011-08-16,10
10755,563383,2011-08-16 10:52:00,2011-08-16,10
10756,563384,2011-08-16 10:52:00,2011-08-16,10
10757,563404,2011-08-16 11:04:00,2011-08-16,11
10758,563411,2011-08-16 11:10:00,2011-08-16,11
10759,563425,2011-08-16 11:37:00,2011-08-16,11
10760,563426,2011-08-16 11:38:00,2011-08-16,11
10761,563427,2011-08-16 11:40:00,2011-08-16,11
10762,563428,2011-08-16 11:44:00,2011-08-16,11
10763,563429,2011-08-16 11:48:00,2011-08-16,11
10764,563430,2011-08-16 11:50:00,2011-08-16,11
10765,563431,2011-08-16 12:00:00,2011-08-16,12
10766,563432,2011-08-16 12:12:00,2011-08-16,12
10767,563434,2011-08-16 12:21:00,2011-08-16,12
10768,563435,2011-08-16 12:29:00,2011-08-16,12
10769,563436,2011-08-16 12:32:00,2011-08-16,12
10770,563437,2011-08-16 12:52:00,2011-08-16,12
10771,563438,2011-08-16 12:59:00,2011-08-16,12
10772,563440,2011-08-16 13:12:00,2011-08-16,13
10773,563441,2011-08-16 13:13:00,2011-08-16,13
10774,563442,2011-08-16 13:25:00,2011-08-16,13
10775,563443,2011-08-16 13:26:00,2011-08-16,13
10776,563444,2011-08-16 13:50:00,2011-08-16,13
10777,563448,2011-08-16 14:28:00,2011-08-16,14
10778,563450,2011-08-16 14:33:00,2011-08-16,14
10779,563451,2011-08-16 14:34:00,2011-08-16,14
10780,563454,2011-08-16 14:41:00,2011-08-16,14
10781,563465,2011-08-16 14:55:00,2011-08-16,14
10782,563468,2011-08-16 14:55:00,2011-08-16,14
10783,563476,2011-08-16 15:22:00,2011-08-16,15
10784,563477,2011-08-16 15:39:00,2011-08-16,15
10785,563482,2011-08-16 15:54:00,2011-08-16,15
10786,563498,2011-08-16 16:17:00,2011-08-16,16
10787,563499,2011-08-16 17:06:00,2011-08-16,17
10788,563500,2011-08-16 17:25:00,2011-08-16,17
10789,563501,2011-08-16 17:27:00,2011-08-16,17
10790,563502,2011-08-17 08:50:00,2011-08-17,8
10791,563503,2011-08-17 09:05:00,2011-08-17,9
10792,563504,2011-08-17 09:16:00,2011-08-17,9
10793,563505,2011-08-17 09:45:00,2011-08-17,9
10794,563506,2011-08-17 09:48:00,2011-08-17,9
10795,563507,2011-08-17 10:08:00,2011-08-17,10
10796,563508,2011-08-17 10:27:00,2011-08-17,10
10797,563509,2011-08-17 10:46:00,2011-08-17,10
10798,563510,2011-08-17 10:50:00,2011-08-17,10
10799,563518,2011-08-17 10:56:00,2011-08-17,10
10800,563522,2011-08-17 10:59:00,2011-08-17,10
10801,563532,2011-08-17 11:04:00,2011-08-17,11
10802,563533,2011-08-17 11:14:00,2011-08-17,11
10803,563534,2011-08-17 11:37:00,2011-08-17,11
10804,563538,2011-08-17 11:48:00,2011-08-17,11
10805,563540,2011-08-17 12:04:00,2011-08-17,12
10806,563543,2011-08-17 12:06:00,2011-08-17,12
10807,563544,2011-08-17 12:10:00,2011-08-17,12
10808,563545,2011-08-17 12:20:00,2011-08-17,12
10809,563546,2011-08-17 12:24:00,2011-08-17,12
10810,563548,2011-08-17 12:30:00,2011-08-17,12
10811,563550,2011-08-17 12:50:00,2011-08-17,12
10812,563551,2011-08-17 13:04:00,2011-08-17,13
10813,563552,2011-08-17 13:06:00,2011-08-17,13
10814,563555,2011-08-17 13:21:00,2011-08-17,13
10815,563556,2011-08-17 13:31:00,2011-08-17,13
10816,563557,2011-08-17 13:33:00,2011-08-17,13
10817,563558,2011-08-17 13:40:00,2011-08-17,13
10818,563559,2011-08-17 13:45:00,2011-08-17,13
10819,563560,2011-08-17 14:00:00,2011-08-17,14
10820,563561,2011-08-17 14:02:00,2011-08-17,14
10821,563562,2011-08-17 14:02:00,2011-08-17,14
10822,563563,2011-08-17 14:03:00,2011-08-17,14
10823,563564,2011-08-17 14:11:00,2011-08-17,14
10824,563565,2011-08-17 14:22:00,2011-08-17,14
10825,563566,2011-08-17 14:25:00,2011-08-17,14
10826,563567,2011-08-17 14:44:00,2011-08-17,14
10827,563569,2011-08-17 14:47:00,2011-08-17,14
10828,563571,2011-08-17 14:58:00,2011-08-17,14
10829,563572,2011-08-17 15:00:00,2011-08-17,15
10830,563573,2011-08-17 15:02:00,2011-08-17,15
10831,563574,2011-08-17 15:05:00,2011-08-17,15
10832,563575,2011-08-17 15:05:00,2011-08-17,15
10833,563576,2011-08-17 15:06:00,2011-08-17,15
10834,563578,2011-08-17 15:11:00,2011-08-17,15
10835,563580,2011-08-17 15:53:00,2011-08-17,15
10836,563584,2011-08-17 16:48:00,2011-08-17,16
10837,563585,2011-08-17 17:01:00,2011-08-17,17
10838,563588,2011-08-17 19:15:00,2011-08-17,19
10839,563589,2011-08-17 19:40:00,2011-08-17,19
10840,563590,2011-08-17 20:02:00,2011-08-17,20
10841,563597,2011-08-18 06:20:00,2011-08-18,6
10842,563613,2011-08-18 08:49:00,2011-08-18,8
10843,563614,2011-08-18 08:51:00,2011-08-18,8
10844,563615,2011-08-18 09:01:00,2011-08-18,9
10845,563616,2011-08-18 09:39:00,2011-08-18,9
10846,563617,2011-08-18 09:45:00,2011-08-18,9
10847,563618,2011-08-18 09:48:00,2011-08-18,9
10848,563619,2011-08-18 10:01:00,2011-08-18,10
10849,563620,2011-08-18 10:06:00,2011-08-18,10
10850,563621,2011-08-18 10:10:00,2011-08-18,10
10851,563622,2011-08-18 10:21:00,2011-08-18,10
10852,563623,2011-08-18 10:23:00,2011-08-18,10
10853,563626,2011-08-18 10:31:00,2011-08-18,10
10854,563638,2011-08-18 10:36:00,2011-08-18,10
10855,563656,2011-08-18 10:48:00,2011-08-18,10
10856,563657,2011-08-18 10:49:00,2011-08-18,10
10857,563658,2011-08-18 10:57:00,2011-08-18,10
10858,563659,2011-08-18 11:00:00,2011-08-18,11
10859,563660,2011-08-18 11:03:00,2011-08-18,11
10860,563661,2011-08-18 11:23:00,2011-08-18,11
10861,563662,2011-08-18 11:40:00,2011-08-18,11
10862,563674,2011-08-18 11:59:00,2011-08-18,11
10863,563680,2011-08-18 12:06:00,2011-08-18,12
10864,563684,2011-08-18 12:23:00,2011-08-18,12
10865,563685,2011-08-18 12:26:00,2011-08-18,12
10866,563686,2011-08-18 12:30:00,2011-08-18,12
10867,563688,2011-08-18 12:41:00,2011-08-18,12
10868,563689,2011-08-18 12:43:00,2011-08-18,12
10869,563690,2011-08-18 12:53:00,2011-08-18,12
10870,563691,2011-08-18 12:53:00,2011-08-18,12
10871,563692,2011-08-18 13:01:00,2011-08-18,13
10872,563694,2011-08-18 13:16:00,2011-08-18,13
10873,563695,2011-08-18 13:17:00,2011-08-18,13
10874,563696,2011-08-18 13:38:00,2011-08-18,13
10875,563697,2011-08-18 13:44:00,2011-08-18,13
10876,563698,2011-08-18 13:46:00,2011-08-18,13
10877,563699,2011-08-18 13:47:00,2011-08-18,13
10878,563703,2011-08-18 14:02:00,2011-08-18,14
10879,563705,2011-08-18 14:33:00,2011-08-18,14
10880,563706,2011-08-18 14:48:00,2011-08-18,14
10881,563707,2011-08-18 14:53:00,2011-08-18,14
10882,563708,2011-08-18 15:09:00,2011-08-18,15
10883,563709,2011-08-18 15:17:00,2011-08-18,15
10884,563710,2011-08-18 15:28:00,2011-08-18,15
10885,563711,2011-08-18 15:41:00,2011-08-18,15
10886,563712,2011-08-18 15:44:00,2011-08-18,15
10887,563714,2011-08-18 15:51:00,2011-08-18,15
10888,563718,2011-08-18 16:18:00,2011-08-18,16
10889,563719,2011-08-18 16:19:00,2011-08-18,16
10890,563720,2011-08-18 16:24:00,2011-08-18,16
10891,563721,2011-08-18 16:27:00,2011-08-18,16
10892,563722,2011-08-18 16:32:00,2011-08-18,16
10893,563723,2011-08-18 16:43:00,2011-08-18,16
10894,563726,2011-08-18 17:02:00,2011-08-18,17
10895,563727,2011-08-18 17:04:00,2011-08-18,17
10896,563728,2011-08-18 17:09:00,2011-08-18,17
10897,563729,2011-08-18 17:39:00,2011-08-18,17
10898,563730,2011-08-18 17:43:00,2011-08-18,17
10899,563731,2011-08-18 17:44:00,2011-08-18,17
10900,563732,2011-08-18 17:50:00,2011-08-18,17
10901,563733,2011-08-18 17:57:00,2011-08-18,17
10902,563734,2011-08-18 18:11:00,2011-08-18,18
10903,563735,2011-08-18 18:15:00,2011-08-18,18
10904,563736,2011-08-18 18:21:00,2011-08-18,18
10905,563737,2011-08-18 18:51:00,2011-08-18,18
10906,563738,2011-08-18 19:13:00,2011-08-18,19
10907,563739,2011-08-18 20:05:00,2011-08-18,20
10908,563740,2011-08-19 08:13:00,2011-08-19,8
10909,563741,2011-08-19 08:57:00,2011-08-19,8
10910,563742,2011-08-19 08:57:00,2011-08-19,8
10911,563743,2011-08-19 09:23:00,2011-08-19,9
10912,563744,2011-08-19 09:35:00,2011-08-19,9
10913,563745,2011-08-19 09:38:00,2011-08-19,9
10914,563746,2011-08-19 10:05:00,2011-08-19,10
10915,563747,2011-08-19 10:05:00,2011-08-19,10
10916,563748,2011-08-19 10:06:00,2011-08-19,10
10917,563749,2011-08-19 10:10:00,2011-08-19,10
10918,563750,2011-08-19 10:18:00,2011-08-19,10
10919,563753,2011-08-19 10:51:00,2011-08-19,10
10920,563754,2011-08-19 10:56:00,2011-08-19,10
10921,563755,2011-08-19 10:58:00,2011-08-19,10
10922,563756,2011-08-19 11:08:00,2011-08-19,11
10923,563764,2011-08-19 11:15:00,2011-08-19,11
10924,563771,2011-08-19 11:17:00,2011-08-19,11
10925,563776,2011-08-19 11:23:00,2011-08-19,11
10926,563808,2011-08-19 11:46:00,2011-08-19,11
10927,563812,2011-08-19 11:47:00,2011-08-19,11
10928,563818,2011-08-19 11:55:00,2011-08-19,11
10929,563819,2011-08-19 11:56:00,2011-08-19,11
10930,563821,2011-08-19 12:06:00,2011-08-19,12
10931,563822,2011-08-19 12:13:00,2011-08-19,12
10932,563830,2011-08-19 12:20:00,2011-08-19,12
