customer_key,customer_id,country_key,country_name,valid_from,valid_to,current_flag
2145,15247,36,United Kingdom,2011-08-09 12:52:00,,True
2146,15249,36,United Kingdom,2011-03-28 12:49:00,,True
2147,15251,36,United Kingdom,2011-04-12 10:38:00,,True
2148,15252,36,United Kingdom,2011-06-09 14:15:00,,True
2149,15253,36,United Kingdom,2011-06-23 12:19:00,,True
2150,15254,36,United Kingdom,2011-08-04 15:04:00,,True
2151,15255,36,United Kingdom,2011-10-04 12:43:00,,True
2152,15256,36,United Kingdom,2011-07-14 11:47:00,,True
2153,15257,36,United Kingdom,2011-03-01 12:58:00,,True
2154,15258,36,United Kingdom,2011-05-06 14:16:00,,True
2155,15260,36,United Kingdom,2010-12-02 12:09:00,,True
2156,15261,36,United Kingdom,2011-07-27 15:20:00,,True
2157,15262,36,United Kingdom,2011-01-20 12:16:00,,True
2158,15263,36,United Kingdom,2011-08-25 10:26:00,,True
2159,15264,36,United Kingdom,2011-10-06 13:49:00,,True
2160,15265,36,United Kingdom,2011-04-18 12:16:00,,True
2161,15266,36,United Kingdom,2011-01-05 13:40:00,,True
2162,15267,36,United Kingdom,2011-06-10 10:24:00,,True
2163,15269,36,United Kingdom,2011-11-16 09:32:00,,True
2164,15270,36,United Kingdom,2011-02-02 13:25:00,,True
2165,15271,36,United Kingdom,2010-12-09 13:47:00,,True
2166,15272,36,United Kingdom,2011-09-14 16:36:00,,True
2167,15274,36,United Kingdom,2011-11-21 14:17:00,,True
2168,15275,36,United Kingdom,2011-11-02 11:20:00,,True
2169,15276,36,United Kingdom,2011-10-04 16:39:00,,True
2170,15277,36,United Kingdom,2011-10-24 10:08:00,,True
2171,15279,36,United Kingdom,2010-12-20 10:48:00,,True
2172,15280,36,United Kingdom,2011-06-20 17:14:00,,True
2173,15281,36,United Kingdom,2011-01-10 15:51:00,,True
2174,15286,36,United Kingdom,2011-10-21 11:08:00,,True
2175,15287,36,United Kingdom,2011-09-30 12:30:00,,True
2176,15288,36,United Kingdom,2010-12-09 13:59:00,,True
2177,15289,36,United Kingdom,2011-04-04 12:44:00,,True
2178,15290,36,United Kingdom,2010-12-15 16:03:00,,True
2179,15291,36,United Kingdom,2010-12-01 09:32:00,,True
2180,15292,36,United Kingdom,2011-05-22 15:00:00,,True
2181,15296,36,United Kingdom,2011-01-17 11:57:00,,True
2182,15297,36,United Kingdom,2011-10-07 09:42:00,,True
2183,15298,36,United Kingdom,2010-12-08 13:55:00,,True
2184,15299,36,United Kingdom,2010-12-02 16:48:00,,True
2185,15300,36,United Kingdom,2011-10-06 17:08:00,,True
2186,15301,36,United Kingdom,2010-12-06 12:21:00,,True
2187,15303,36,United Kingdom,2011-02-22 13:59:00,,True
2188,15304,36,United Kingdom,2010-12-06 11:42:00,,True
2189,15306,36,United Kingdom,2011-07-14 15:22:00,,True
2190,15307,36,United Kingdom,2011-09-05 11:38:00,,True
2191,15308,36,United Kingdom,2011-03-10 13:08:00,,True
2192,15311,36,United Kingdom,2010-12-01 09:41:00,,True
2193,15312,36,United Kingdom,2010-12-20 12:51:00,,True
2194,15313,36,United Kingdom,2011-08-21 16:02:00,,True
2195,15314,36,United Kingdom,2011-05-24 14:39:00,,True
2196,15315,36,United Kingdom,2011-08-15 15:17:00,,True
2197,15316,36,United Kingdom,2011-01-17 11:34:00,,True
2198,15318,36,United Kingdom,2011-12-06 11:30:00,,True
2199,15319,36,United Kingdom,2011-03-01 12:48:00,,True
2200,15320,36,United Kingdom,2011-10-26 13:27:00,,True
2201,15321,36,United Kingdom,2011-02-21 11:10:00,,True
2202,15322,36,United Kingdom,2011-09-15 09:34:00,,True
2203,15325,36,United Kingdom,2011-08-28 11:55:00,,True
2204,15326,36,United Kingdom,2011-01-10 11:38:00,,True
2205,15327,36,United Kingdom,2011-10-18 11:55:00,,True
2206,15329,36,United Kingdom,2011-06-21 10:37:00,,True
2207,15330,36,United Kingdom,2011-10-10 12:30:00,,True
2208,15332,22,Lithuania,2010-12-05 12:00:00,,True
2209,15333,36,United Kingdom,2011-05-15 13:27:00,,True
2210,15334,36,United Kingdom,2011-06-19 13:51:00,,True
2211,15335,36,United Kingdom,2011-10-17 12:50:00,,True
2212,15339,36,United Kingdom,2011-01-25 13:15:00,,True
2213,15341,36,United Kingdom,2011-09-20 09:40:00,,True
2214,15342,36,United Kingdom,2011-08-02 10:19:00,,True
2215,15343,36,United Kingdom,2011-09-13 13:55:00,,True
2216,15344,36,United Kingdom,2011-09-26 14:48:00,,True
2217,15345,36,United Kingdom,2011-10-25 11:28:00,,True
2218,15346,36,United Kingdom,2011-01-11 11:18:00,,True
2219,15347,36,United Kingdom,2010-12-08 15:25:00,,True
2220,15348,36,United Kingdom,2011-09-28 13:17:00,,True
2221,15349,36,United Kingdom,2011-06-05 15:46:00,,True
2222,15350,36,United Kingdom,2010-12-01 13:33:00,,True
2223,15351,36,United Kingdom,2010-12-05 11:49:00,,True
2224,15353,36,United Kingdom,2010-12-07 11:49:00,,True
2225,15355,36,United Kingdom,2011-10-17 15:22:00,,True
2226,15356,36,United Kingdom,2010-12-06 14:05:00,,True
2227,15358,36,United Kingdom,2010-12-09 10:04:00,,True
2228,15360,36,United Kingdom,2011-10-31 09:35:00,,True
2229,15361,36,United Kingdom,2010-12-13 09:52:00,,True
2230,15363,36,United Kingdom,2010-12-02 12:28:00,,True
2231,15364,36,United Kingdom,2011-03-30 13:39:00,,True
2232,15365,36,United Kingdom,2011-01-28 13:08:00,,True
2233,15366,36,United Kingdom,2010-12-16 15:59:00,,True
2234,15367,36,United Kingdom,2011-03-09 13:53:00,,True
2235,15368,36,United Kingdom,2011-11-18 14:42:00,,True
2236,15370,36,United Kingdom,2011-01-11 11:32:00,,True
2237,15372,36,United Kingdom,2011-07-25 16:39:00,,True
2238,15373,36,United Kingdom,2010-12-03 14:40:00,,True
2239,15374,36,United Kingdom,2011-08-03 09:59:00,,True
2240,15376,36,United Kingdom,2011-05-01 13:45:00,,True
2241,15379,36,United Kingdom,2010-12-16 13:02:00,,True
2242,15380,36,United Kingdom,2010-12-09 15:01:00,,True
2243,15381,36,United Kingdom,2011-03-16 13:44:00,,True
2244,15382,36,United Kingdom,2011-02-17 12:01:00,,True
2245,15384,36,United Kingdom,2010-12-15 11:34:00,,True
2246,15385,36,United Kingdom,2011-10-30 15:11:00,,True
2247,15386,36,United Kingdom,2011-06-06 13:47:00,,True
2248,15388,6,Canada,2011-03-14 13:53:00,,True
2249,15389,36,United Kingdom,2011-06-20 16:18:00,,True
2250,15392,36,United Kingdom,2010-12-14 15:50:00,,True
2251,15393,36,United Kingdom,2011-03-03 16:58:00,,True
2252,15394,36,United Kingdom,2010-12-16 12:46:00,,True
2253,15395,36,United Kingdom,2011-01-18 12:40:00,,True
2254,15396,36,United Kingdom,2011-08-19 10:56:00,,True
2255,15397,36,United Kingdom,2011-02-23 09:25:00,,True
2256,15398,36,United Kingdom,2011-09-22 14:56:00,,True
2257,15399,36,United Kingdom,2011-09-21 15:57:00,,True
2258,15400,36,United Kingdom,2011-03-06 11:27:00,,True
2259,15402,36,United Kingdom,2011-05-27 13:32:00,,True
2260,15405,36,United Kingdom,2011-06-03 14:44:00,,True
2261,15406,36,United Kingdom,2011-02-11 16:19:00,,True
2262,15407,36,United Kingdom,2011-02-07 13:18:00,,True
2263,15408,36,United Kingdom,2011-03-20 15:02:00,,True
2264,15410,36,United Kingdom,2011-03-23 10:15:00,,True
2265,15411,36,United Kingdom,2011-06-10 12:30:00,,True
2266,15412,36,United Kingdom,2011-06-21 15:24:00,,True
2267,15414,36,United Kingdom,2011-04-11 13:45:00,,True
2268,15415,36,United Kingdom,2011-01-30 14:13:00,,True
2269,15416,36,United Kingdom,2011-03-02 08:41:00,,True
2270,15417,36,United Kingdom,2011-09-15 15:26:00,,True
2271,15419,36,United Kingdom,2011-11-15 09:23:00,,True
2272,15421,36,United Kingdom,2011-02-02 14:36:00,,True
2273,15422,36,United Kingdom,2011-01-20 14:17:00,,True
2274,15423,36,United Kingdom,2011-11-01 14:01:00,,True
2275,15424,36,United Kingdom,2011-03-30 13:00:00,,True
2276,15426,36,United Kingdom,2010-12-05 13:55:00,,True
2277,15427,36,United Kingdom,2011-10-23 14:47:00,,True
2278,15428,36,United Kingdom,2011-11-24 16:54:00,,True
2279,15429,36,United Kingdom,2011-09-25 13:42:00,,True
2280,15432,36,United Kingdom,2011-11-16 16:30:00,,True
2281,15433,36,United Kingdom,2011-03-17 14:12:00,,True
2282,15434,36,United Kingdom,2011-05-23 14:18:00,,True
2283,15435,36,United Kingdom,2011-11-17 16:39:00,,True
2284,15436,36,United Kingdom,2011-04-19 16:52:00,,True
2285,15437,36,United Kingdom,2011-03-22 13:11:00,,True
2286,15438,36,United Kingdom,2011-07-31 14:19:00,,True
2287,15440,36,United Kingdom,2011-05-15 11:30:00,,True
2288,15442,36,United Kingdom,2011-04-05 12:24:00,,True
2289,15443,36,United Kingdom,2011-01-23 13:25:00,,True
2290,15444,36,United Kingdom,2011-10-30 16:12:00,,True
2291,15445,36,United Kingdom,2011-03-20 15:06:00,,True
2292,15447,36,United Kingdom,2011-01-13 11:26:00,,True
2293,15448,36,United Kingdom,2011-01-31 10:42:00,,True
2294,15449,36,United Kingdom,2011-03-23 10:43:00,,True
2295,15450,36,United Kingdom,2011-11-09 17:11:00,,True
2296,15452,36,United Kingdom,2011-03-20 15:21:00,,True
2297,15453,36,United Kingdom,2011-06-05 12:37:00,,True
2298,15454,36,United Kingdom,2010-12-12 14:21:00,,True
2299,15456,36,United Kingdom,2010-12-15 15:34:00,,True
2300,15457,36,United Kingdom,2011-03-22 15:31:00,,True
2301,15458,36,United Kingdom,2011-11-14 13:08:00,,True
2302,15460,36,United Kingdom,2010-12-20 16:08:00,,True
2303,15462,36,United Kingdom,2011-06-05 15:36:00,,True
2304,15463,36,United Kingdom,2011-11-10 12:57:00,,True
2305,15464,36,United Kingdom,2011-01-05 15:56:00,,True
2306,15465,36,United Kingdom,2010-12-05 10:12:00,,True
2307,15466,36,United Kingdom,2011-09-15 14:08:00,,True
2308,15467,36,United Kingdom,2011-07-10 14:42:00,,True
2309,15468,36,United Kingdom,2011-10-19 13:38:00,,True
2310,15469,36,United Kingdom,2011-08-11 16:54:00,,True
2311,15471,36,United Kingdom,2011-12-07 14:12:00,,True
2312,15472,36,United Kingdom,2011-08-18 15:17:00,,True
2313,15473,36,United Kingdom,2011-10-10 11:12:00,,True
2314,15475,36,United Kingdom,2011-09-23 15:20:00,,True
2315,15478,36,United Kingdom,2011-10-14 11:09:00,,True
2316,15480,23,Malta,2011-08-15 14:32:00,,True
2317,15482,36,United Kingdom,2010-12-16 10:08:00,,True
2318,15483,36,United Kingdom,2011-03-18 12:26:00,,True
2319,15484,36,United Kingdom,2011-09-22 13:31:00,,True
2320,15485,36,United Kingdom,2010-12-01 13:23:00,,True
2321,15488,36,United Kingdom,2011-09-08 10:11:00,,True
2322,15489,36,United Kingdom,2011-05-12 12:54:00,,True
2323,15491,36,United Kingdom,2011-04-18 10:04:00,,True
2324,15492,36,United Kingdom,2011-09-26 14:02:00,,True
2325,15493,36,United Kingdom,2011-03-14 11:44:00,,True
2326,15494,36,United Kingdom,2011-08-10 15:29:00,,True
2327,15497,36,United Kingdom,2011-01-24 10:01:00,,True
2328,15498,36,United Kingdom,2010-12-08 12:29:00,,True
2329,15500,36,United Kingdom,2011-09-19 13:47:00,,True
2330,15502,36,United Kingdom,2010-12-05 15:40:00,,True
2331,15503,36,United Kingdom,2010-12-12 10:57:00,,True
2332,15504,36,United Kingdom,2011-09-19 13:45:00,,True
2333,15505,36,United Kingdom,2011-07-07 13:33:00,,True
2334,15506,36,United Kingdom,2011-07-24 11:45:00,,True
2335,15507,36,United Kingdom,2011-06-21 11:19:00,,True
2336,15508,36,United Kingdom,2011-04-18 15:31:00,,True
2337,15510,36,United Kingdom,2011-01-13 12:10:00,,True
2338,15511,36,United Kingdom,2011-09-15 15:05:00,,True
2339,15512,36,United Kingdom,2010-12-15 12:01:00,,True
2340,15513,36,United Kingdom,2010-12-01 11:22:00,,True
2341,15514,36,United Kingdom,2010-12-10 13:50:00,,True
2342,15516,36,United Kingdom,2011-10-24 11:33:00,,True
2343,15517,36,United Kingdom,2011-04-20 14:02:00,,True
2344,15518,36,United Kingdom,2011-01-11 12:55:00,,True
2345,15520,36,United Kingdom,2011-12-08 10:58:00,,True
2346,15521,36,United Kingdom,2011-03-30 09:15:00,,True
2347,15522,36,United Kingdom,2011-09-13 12:26:00,,True
2348,15523,36,United Kingdom,2011-09-16 16:29:00,,True
2349,15524,36,United Kingdom,2011-11-15 12:09:00,,True
2350,15525,36,United Kingdom,2010-12-01 13:17:00,,True
2351,15526,36,United Kingdom,2011-11-06 15:01:00,,True
2352,15527,36,United Kingdom,2010-12-20 14:15:00,,True
2353,15528,36,United Kingdom,2011-03-30 16:14:00,,True
2354,15529,36,United Kingdom,2010-12-08 12:24:00,,True
2355,15530,36,United Kingdom,2011-04-07 11:16:00,,True
2356,15531,36,United Kingdom,2011-11-09 17:47:00,,True
2357,15532,36,United Kingdom,2010-12-16 16:45:00,,True
2358,15533,36,United Kingdom,2011-09-11 15:41:00,,True
2359,15535,36,United Kingdom,2011-01-16 12:35:00,,True
2360,15537,36,United Kingdom,2011-06-29 13:10:00,,True
2361,15539,36,United Kingdom,2011-12-02 13:36:00,,True
2362,15540,36,United Kingdom,2011-11-28 13:51:00,,True
2363,15541,36,United Kingdom,2011-08-17 14:58:00,,True
2364,15543,36,United Kingdom,2011-02-24 15:26:00,,True
2365,15544,36,United Kingdom,2010-12-02 12:47:00,,True
2366,15545,36,United Kingdom,2010-12-03 17:28:00,,True
2367,15547,36,United Kingdom,2010-12-12 13:26:00,,True
2368,15549,36,United Kingdom,2011-01-27 15:38:00,,True
2369,15550,36,United Kingdom,2011-02-11 12:49:00,,True
2370,15551,36,United Kingdom,2011-11-03 12:37:00,,True
2371,15552,36,United Kingdom,2011-05-06 14:47:00,,True
2372,15553,36,United Kingdom,2011-10-10 14:02:00,,True
2373,15554,36,United Kingdom,2011-03-07 09:00:00,,True
2374,15555,36,United Kingdom,2010-12-05 14:45:00,,True
2375,15556,36,United Kingdom,2011-11-15 16:08:00,,True
2376,15557,36,United Kingdom,2011-11-11 12:46:00,,True
2377,15561,36,United Kingdom,2011-05-08 11:38:00,,True
2378,15562,36,United Kingdom,2010-12-23 09:55:00,,True
2379,15563,36,United Kingdom,2010-12-16 11:27:00,,True
2380,15565,36,United Kingdom,2011-09-30 10:44:00,,True
2381,15567,36,United Kingdom,2011-11-21 10:48:00,,True
2382,15568,36,United Kingdom,2011-09-27 14:37:00,,True
2383,15569,36,United Kingdom,2011-01-11 13:26:00,,True
2384,15570,36,United Kingdom,2010-12-05 12:57:00,,True
2385,15571,36,United Kingdom,2011-09-22 13:15:00,,True
2386,15572,36,United Kingdom,2011-03-06 14:44:00,,True
2387,15573,36,United Kingdom,2011-09-15 12:16:00,,True
2388,15574,36,United Kingdom,2010-12-02 15:46:00,,True
2389,15576,36,United Kingdom,2011-11-02 12:03:00,,True
2390,15577,36,United Kingdom,2011-02-07 13:32:00,,True
2391,15578,36,United Kingdom,2011-06-30 13:03:00,,True
2392,15579,36,United Kingdom,2011-01-30 12:09:00,,True
2393,15581,36,United Kingdom,2010-12-08 14:38:00,,True
2394,15582,36,United Kingdom,2011-05-03 13:36:00,,True
2395,15584,36,United Kingdom,2011-06-30 16:39:00,,True
2396,15585,36,United Kingdom,2011-06-16 08:38:00,,True
2397,15587,36,United Kingdom,2010-12-23 09:59:00,,True
2398,15589,36,United Kingdom,2011-02-02 10:46:00,,True
2399,15592,36,United Kingdom,2011-10-24 08:59:00,,True
2400,15593,36,United Kingdom,2011-09-30 11:46:00,,True
2401,15594,36,United Kingdom,2011-04-19 10:08:00,,True
2402,15596,36,United Kingdom,2010-12-09 16:10:00,,True
2403,15597,36,United Kingdom,2011-11-04 13:26:00,,True
2404,15598,36,United Kingdom,2011-10-17 16:04:00,,True
2405,15599,36,United Kingdom,2011-05-19 13:05:00,,True
2406,15601,36,United Kingdom,2010-12-02 10:39:00,,True
2407,15602,36,United Kingdom,2010-12-06 15:35:00,,True
2408,15603,36,United Kingdom,2011-09-22 10:04:00,,True
2409,15604,36,United Kingdom,2011-10-18 14:47:00,,True
2410,15605,36,United Kingdom,2010-12-01 13:38:00,,True
2411,15606,36,United Kingdom,2011-01-19 12:07:00,,True
2412,15607,36,United Kingdom,2011-01-07 12:44:00,,True
2413,15608,36,United Kingdom,2011-08-11 09:56:00,,True
2414,15609,36,United Kingdom,2011-06-08 13:00:00,,True
2415,15610,36,United Kingdom,2011-10-19 10:36:00,,True
2416,15611,36,United Kingdom,2011-01-09 11:32:00,,True
2417,15612,36,United Kingdom,2011-10-09 12:49:00,,True
2418,15615,36,United Kingdom,2010-12-15 16:21:00,,True
2419,15618,36,United Kingdom,2011-07-26 10:13:00,,True
2420,15619,36,United Kingdom,2011-11-29 08:14:00,,True
2421,15620,36,United Kingdom,2010-12-16 14:34:00,,True
2422,15621,36,United Kingdom,2011-11-18 11:49:00,,True
2423,15622,36,United Kingdom,2011-03-02 13:42:00,,True
2424,15623,36,United Kingdom,2011-07-21 17:26:00,,True
2425,15624,36,United Kingdom,2011-03-28 13:32:00,,True
2426,15625,36,United Kingdom,2011-04-18 14:01:00,,True
2427,15626,36,United Kingdom,2011-01-14 10:10:00,,True
2428,15628,36,United Kingdom,2010-12-08 09:51:00,,True
2429,15630,36,United Kingdom,2011-05-19 10:16:00,,True
2430,15632,36,United Kingdom,2011-03-10 08:29:00,,True
2431,15634,36,United Kingdom,2011-11-22 16:28:00,,True
2432,15636,36,United Kingdom,2011-03-02 14:50:00,,True
2433,15637,36,United Kingdom,2011-10-18 08:28:00,,True
2434,15639,36,United Kingdom,2011-07-28 14:30:00,,True
2435,15640,36,United Kingdom,2010-12-02 15:40:00,,True
2436,15641,36,United Kingdom,2010-12-15 14:45:00,,True
2437,15643,36,United Kingdom,2011-03-02 14:34:00,,True
2438,15644,36,United Kingdom,2011-03-23 15:37:00,,True
2439,15645,36,United Kingdom,2011-11-21 11:55:00,,True
2440,15646,36,United Kingdom,2010-12-02 16:59:00,,True
2441,15648,36,United Kingdom,2011-03-17 18:59:00,,True
2442,15649,36,United Kingdom,2010-12-07 10:06:00,,True
2443,15651,36,United Kingdom,2011-03-24 08:56:00,,True
2444,15652,36,United Kingdom,2011-09-09 14:22:00,,True
2445,15653,36,United Kingdom,2011-08-16 09:50:00,,True
2446,15654,36,United Kingdom,2011-11-13 15:15:00,,True
2447,15655,36,United Kingdom,2011-04-10 15:25:00,,True
2448,15656,36,United Kingdom,2011-02-28 15:32:00,,True
2449,15657,36,United Kingdom,2011-11-17 12:19:00,,True
2450,15658,36,United Kingdom,2010-12-02 10:53:00,,True
2451,15659,36,United Kingdom,2011-10-27 09:23:00,,True
2452,15660,36,United Kingdom,2010-12-09 09:49:00,,True
2453,15661,36,United Kingdom,2011-01-05 12:32:00,,True
2454,15663,36,United Kingdom,2011-08-25 15:50:00,,True
2455,15664,36,United Kingdom,2011-10-20 10:57:00,,True
2456,15665,36,United Kingdom,2011-04-10 15:09:00,,True
2457,15667,36,United Kingdom,2011-10-31 10:56:00,,True
2458,15668,36,United Kingdom,2011-05-06 10:39:00,,True
2459,15669,36,United Kingdom,2011-03-21 09:13:00,,True
2460,15670,36,United Kingdom,2011-02-16 10:50:00,,True
2461,15671,36,United Kingdom,2011-03-14 09:37:00,,True
2462,15673,36,United Kingdom,2011-01-16 16:25:00,,True
2463,15674,36,United Kingdom,2011-03-30 09:19:00,,True
2464,15675,36,United Kingdom,2011-03-04 14:21:00,,True
2465,15676,36,United Kingdom,2011-03-01 10:19:00,,True
2466,15677,36,United Kingdom,2011-10-21 15:36:00,,True
2467,15678,36,United Kingdom,2011-10-18 09:25:00,,True
2468,15679,36,United Kingdom,2011-06-10 08:24:00,,True
2469,15680,36,United Kingdom,2010-12-08 14:43:00,,True
2470,15681,36,United Kingdom,2011-03-04 13:46:00,,True
2471,15683,36,United Kingdom,2011-08-14 12:56:00,,True
2472,15687,36,United Kingdom,2011-01-13 15:13:00,,True
2473,15689,36,United Kingdom,2010-12-13 09:57:00,,True
2474,15690,36,United Kingdom,2011-08-31 11:40:00,,True
2475,15691,36,United Kingdom,2011-04-01 15:13:00,,True
2476,15692,36,United Kingdom,2011-11-11 14:12:00,,True
2477,15694,36,United Kingdom,2010-12-02 07:49:00,,True
2478,15695,36,United Kingdom,2011-03-18 08:31:00,,True
2479,15696,36,United Kingdom,2011-01-17 11:24:00,,True
2480,15699,36,United Kingdom,2011-11-22 08:26:00,,True
2481,15700,36,United Kingdom,2011-06-19 15:36:00,,True
2482,15701,36,United Kingdom,2011-08-21 12:36:00,,True
2483,15703,36,United Kingdom,2011-03-20 10:51:00,,True
2484,15704,36,United Kingdom,2011-05-08 12:42:00,,True
2485,15705,36,United Kingdom,2011-05-22 15:37:00,,True
2486,15706,36,United Kingdom,2011-08-15 14:32:00,,True
2487,15707,36,United Kingdom,2011-09-14 14:19:00,,True
2488,15708,36,United Kingdom,2010-12-05 11:12:00,,True
2489,15709,36,United Kingdom,2011-03-01 10:38:00,,True
2490,15712,36,United Kingdom,2011-02-25 11:32:00,,True
2491,15713,36,United Kingdom,2010-12-08 15:16:00,,True
2492,15714,36,United Kingdom,2011-09-23 11:25:00,,True
2493,15716,36,United Kingdom,2010-12-05 12:26:00,,True
2494,15717,36,United Kingdom,2011-04-19 13:21:00,,True
2495,15719,36,United Kingdom,2011-01-06 12:31:00,,True
2496,15720,36,United Kingdom,2011-11-15 14:48:00,,True
2497,15721,36,United Kingdom,2011-11-28 12:14:00,,True
2498,15722,36,United Kingdom,2011-02-22 12:24:00,,True
2499,15723,36,United Kingdom,2010-12-10 11:12:00,,True
2500,15724,36,United Kingdom,2011-02-28 10:40:00,,True
2501,15725,36,United Kingdom,2011-11-24 14:51:00,,True
2502,15727,36,United Kingdom,2010-12-15 15:47:00,,True
2503,15729,36,United Kingdom,2011-05-11 12:36:00,,True
2504,15730,36,United Kingdom,2011-05-17 12:43:00,,True
2505,15732,36,United Kingdom,2010-12-02 15:00:00,,True
2506,15733,36,United Kingdom,2011-03-02 09:05:00,,True
2507,15734,36,United Kingdom,2011-05-23 14:59:00,,True
2508,15737,36,United Kingdom,2011-04-11 10:01:00,,True
2509,15738,36,United Kingdom,2010-12-02 12:50:00,,True
2510,15739,36,United Kingdom,2011-10-04 13:42:00,,True
2511,15740,36,United Kingdom,2011-10-21 14:29:00,,True
2512,15743,36,United Kingdom,2011-06-08 10:14:00,,True
2513,15744,36,United Kingdom,2011-09-23 09:52:00,,True
2514,15745,36,United Kingdom,2011-04-17 13:04:00,,True
2515,15746,36,United Kingdom,2011-07-28 15:21:00,,True
2516,15747,36,United Kingdom,2011-06-20 11:30:00,,True
2517,15748,36,United Kingdom,2011-10-30 12:51:00,,True
2518,15749,36,United Kingdom,2011-01-11 12:55:00,,True
2519,15750,36,United Kingdom,2010-12-08 10:36:00,,True
2520,15752,36,United Kingdom,2010-12-02 09:43:00,,True
2521,15753,36,United Kingdom,2011-02-08 12:41:00,,True
2522,15754,36,United Kingdom,2011-04-07 12:24:00,,True
2523,15755,36,United Kingdom,2011-02-18 11:53:00,,True
2524,15756,36,United Kingdom,2011-04-04 14:00:00,,True
2525,15757,36,United Kingdom,2011-05-06 11:40:00,,True
2526,15758,36,United Kingdom,2011-11-15 10:48:00,,True
2527,15759,36,United Kingdom,2010-12-16 15:29:00,,True
2528,15762,36,United Kingdom,2011-09-23 15:17:00,,True
2529,15763,36,United Kingdom,2011-09-23 12:10:00,,True
2530,15764,36,United Kingdom,2011-03-08 09:23:00,,True
2531,15766,36,United Kingdom,2011-10-06 17:03:00,,True
2532,15768,36,United Kingdom,2011-04-28 09:20:00,,True
2533,15769,36,United Kingdom,2010-12-03 15:16:00,,True
2534,15773,36,United Kingdom,2011-12-04 12:48:00,,True
2535,15774,36,United Kingdom,2011-10-02 12:04:00,,True
2536,15775,36,United Kingdom,2011-04-08 12:56:00,,True
2537,15776,36,United Kingdom,2011-07-29 13:46:00,,True
2538,15777,36,United Kingdom,2010-12-13 16:38:00,,True
2539,15780,36,United Kingdom,2010-12-17 11:43:00,,True
2540,15781,36,United Kingdom,2011-02-07 09:15:00,,True
2541,15782,36,United Kingdom,2011-09-11 14:29:00,,True
2542,15783,36,United Kingdom,2011-11-29 09:50:00,,True
2543,15785,36,United Kingdom,2011-02-17 14:17:00,,True
2544,15786,36,United Kingdom,2011-08-17 13:33:00,,True
2545,15787,36,United Kingdom,2011-10-09 13:11:00,,True
2546,15789,36,United Kingdom,2010-12-16 14:35:00,,True
2547,15790,36,United Kingdom,2011-11-29 14:53:00,,True
2548,15791,36,United Kingdom,2011-05-19 15:15:00,,True
2549,15793,36,United Kingdom,2011-03-16 10:45:00,,True
2550,15795,36,United Kingdom,2011-07-13 10:43:00,,True
2551,15796,36,United Kingdom,2011-02-10 15:40:00,,True
2552,15797,36,United Kingdom,2011-01-24 15:47:00,,True
2553,15799,36,United Kingdom,2011-01-09 15:13:00,,True
2554,15800,36,United Kingdom,2011-04-07 12:39:00,,True
2555,15801,36,United Kingdom,2011-08-22 09:53:00,,True
2556,15802,36,United Kingdom,2011-07-20 11:38:00,,True
2557,15803,36,United Kingdom,2011-10-19 14:56:00,,True
2558,15804,36,United Kingdom,2011-05-25 10:12:00,,True
2559,15805,36,United Kingdom,2010-12-10 09:33:00,,True
2560,15806,36,United Kingdom,2011-03-08 09:24:00,,True
2561,15807,36,United Kingdom,2011-09-23 14:43:00,,True
2562,15808,36,United Kingdom,2010-12-05 13:05:00,,True
2563,15809,36,United Kingdom,2011-02-10 11:16:00,,True
2564,15810,36,United Kingdom,2011-02-16 09:11:00,,True
2565,15811,36,United Kingdom,2010-12-09 15:29:00,,True
2566,15812,36,United Kingdom,2011-01-26 12:12:00,,True
2567,15813,36,United Kingdom,2011-04-14 09:09:00,,True
2568,15814,36,United Kingdom,2011-10-20 09:04:00,,True
2569,15815,36,United Kingdom,2011-03-25 08:43:00,,True
2570,15819,36,United Kingdom,2011-03-08 09:45:00,,True
2571,15820,36,United Kingdom,2011-01-24 12:00:00,,True
2572,15821,36,United Kingdom,2011-10-09 13:28:00,,True
2573,15822,36,United Kingdom,2010-12-15 13:38:00,,True
2574,15823,36,United Kingdom,2010-12-02 15:08:00,,True
2575,15825,36,United Kingdom,2011-06-20 13:27:00,,True
2576,15826,36,United Kingdom,2011-05-13 10:44:00,,True
2577,15827,36,United Kingdom,2010-12-02 13:06:00,,True
2578,15829,36,United Kingdom,2011-07-22 10:23:00,,True
2579,15830,36,United Kingdom,2011-11-02 10:40:00,,True
2580,15831,36,United Kingdom,2011-01-19 14:52:00,,True
2581,15832,36,United Kingdom,2011-03-30 15:29:00,,True
2582,15834,36,United Kingdom,2011-03-07 17:52:00,,True
2583,15835,36,United Kingdom,2011-01-13 10:35:00,,True
2584,15836,36,United Kingdom,2011-10-20 17:13:00,,True
2585,15837,36,United Kingdom,2011-10-06 09:01:00,,True
2586,15838,36,United Kingdom,2010-12-07 11:26:00,,True
2587,15839,36,United Kingdom,2011-07-14 16:35:00,,True
2588,15840,36,United Kingdom,2011-06-20 11:42:00,,True
2589,15841,36,United Kingdom,2011-01-05 11:25:00,,True
2590,15843,36,United Kingdom,2011-02-09 10:19:00,,True
2591,15844,36,United Kingdom,2011-10-24 15:19:00,,True
2592,15845,36,United Kingdom,2011-01-06 17:19:00,,True
2593,15847,36,United Kingdom,2011-02-24 16:46:00,,True
2594,15850,36,United Kingdom,2011-06-24 14:16:00,,True
